sat,fel,SNU,avg_d_mbps,edad,remoto,ingresos,estudios,capital
1,6,1,9.4130859,23,1,4,13,0
2,5,1,9.4130859,34,0,1,13,0
3,11,1,9.4130859,34,0,8,13,0
3,5,1,9.4130859,43,0,8,15,0
3,8,1,33.746094,19,0,6,13,0
2,9,0,33.746094,18,0,1,14,0
3,7,1,33.746094,37,1,10,13,0
3,11,1,33.746094,21,0,5,17,0
4,7,1,33.746094,69,1,8,15,0
3,11,1,33.746094,65,1,6,11,0
2,4,1,33.746094,64,0,4,7,0
4,7,1,33.746094,42,0,2,6,0
4,6,1,33.746094,25,0,8,13,0
2,9,1,33.746094,57,0,3,8,0
3,9,1,33.746094,43,1,6,13,0
3,12,1,33.746094,67,0,9,15,0
1,3,1,33.746094,20,1,7,15,0
3,10,1,33.746094,36,1,9,15,0
3,9,1,33.746094,53,1,10,15,0
3,6,1,35.109375,21,0,7,15,0
4,7,1,35.109375,45,0,10,15,0
2,5,1,35.109375,34,0,6,8,0
4,9,1,35.109375,28,1,9,15,0
1,5,1,35.109375,28,0,3,10,0
3,12,1,35.109375,53,0,1,13,0
3,5,1,22.894531,25,1,2,16,0
2,6,1,28.821289,23,0,6,17,0
3,12,1,28.821289,69,1,7,15,0
2,10,1,28.821289,19,0,3,12,0
3,11,1,28.821289,41,0,2,8,0
3,9,1,28.821289,40,1,10,15,0
3,9,1,2.1416016,35,0,3,13,0
2,5,1,57.624023,23,0,3,13,0
4,13,1,9.796875,36,1,9,13,0
2,6,1,9.9013672,46,0,4,15,0
2,6,1,28.821289,26,1,4,15,0
3,11,1,28.821289,41,0,3,11,0
3,12,1,28.821289,36,0,4,15,0
4,7,1,28.821289,40,1,4,13,0
2,6,1,28.821289,23,1,4,13,0
2,8,1,23.25,23,0,5,16,0
4,9,1,28.821289,42,1,10,14,0
4,11,1,2.71875,55,0,5,10,0
4,6,1,2.7587891,39,1,6,8,0
4,5,1,5.1669922,39,0,2,8,0
4,13,1,10.333008,50,1,9,15,0
3,10,1,1.9033203,38,0,4,8,0
4,12,1,28.511719,43,1,10,13,0
2,4,1,3.8447266,27,1,2,15,0
3,5,1,3.4941406,37,1,4,15,0
4,6,1,3.4941406,49,0,7,13,0
3,10,1,63.598633,47,0,8,13,0
2,4,1,63.598633,64,1,2,15,0
2,6,1,63.598633,40,1,8,15,0
3,9,1,1.3798828,47,1,9,15,0
2,4,1,1.3798828,61,0,3,8,0
3,9,1,1.3798828,66,0,5,8,0
3,15,0,1.3798828,35,0,1,8,0
3,7,1,1.3798828,39,0,5,8,0
2,7,1,1.3798828,55,0,2,8,0
3,6,1,1.3798828,38,1,9,15,0
3,9,1,1.3798828,62,1,8,15,0
3,6,1,1.3798828,64,0,6,7,0
2,8,1,16.349609,38,0,1,3,0
3,8,1,7.1035156,30,1,8,13,0
4,9,1,7.1035156,46,1,4,16,0
3,4,1,7.1035156,24,0,3,14,0
3,5,1,7.1035156,43,1,5,15,0
2,6,1,7.1035156,73,0,8,8,0
3,6,1,7.1035156,46,0,4,13,0
2,7,1,7.1035156,21,0,2,1,0
2,6,1,1.2041016,27,0,2,15,0
4,6,1,3.0546875,63,1,5,8,0
1,4,1,3.0546875,34,0,10,11,0
3,8,1,.59179688,30,0,4,15,0
2,6,1,50.462891,29,1,7,15,0
3,9,1,4.5146484,68,0,10,15,0
3,8,1,6.0615234,45,0,7,17,0
3,6,1,7.1083984,29,1,4,15,0
2,6,1,8.8623047,21,0,3,14,0
4,13,1,28.821289,25,1,2,13,0
3,10,1,7.4707031,37,0,8,11,0
4,8,1,7.4707031,31,0,2,3,0
3,13,1,48.798828,24,1,10,15,0
4,12,1,48.798828,57,0,9,12,0
4,10,1,48.798828,41,1,2,8,0
3,5,1,48.798828,21,1,6,13,0
3,13,1,48.798828,27,1,10,15,0
2,7,1,48.798828,54,1,6,13,0
3,4,1,48.798828,40,1,10,15,0
2,7,1,48.798828,50,0,1,15,0
4,15,1,48.798828,53,1,10,15,0
4,6,1,4.5527344,41,1,10,8,0
4,11,1,5.8896484,62,0,10,15,0
2,6,1,8.3457031,52,1,6,15,0
3,12,1,8.3457031,48,0,2,8,0
4,14,1,8.3457031,36,1,5,11,0
4,10,1,8.3457031,56,0,1,8,0
1,5,1,8.3457031,42,1,9,15,0
2,6,1,8.3457031,45,0,7,11,0
4,15,1,8.3457031,67,1,10,15,0
2,7,1,8.3457031,54,1,6,14,0
3,9,1,28.821289,25,0,8,15,0
3,7,1,50.717773,36,0,8,13,0
2,5,1,50.717773,19,1,8,13,0
3,8,1,50.717773,36,1,9,15,0
4,11,1,50.717773,43,0,1,8,0
3,12,1,50.717773,44,1,10,15,0
2,6,1,50.717773,45,1,10,15,0
3,12,1,50.717773,49,1,9,9,0
3,6,1,50.717773,33,0,6,15,0
3,8,1,50.717773,24,1,10,13,0
3,7,1,50.717773,53,1,10,15,0
3,10,1,50.717773,49,1,6,8,0
4,11,1,50.717773,36,1,7,12,0
4,13,1,50.717773,45,1,1,15,0
3,6,1,50.717773,44,1,8,15,0
3,11,1,1.8691406,39,1,10,15,0
3,6,1,2.9677734,45,1,2,8,0
3,9,1,4.6533203,40,1,10,15,0
3,5,1,.76855469,47,1,8,15,0
4,13,1,15.814453,21,0,2,17,0
3,5,1,15.814453,58,1,7,13,0
3,9,1,15.814453,40,1,9,15,0
3,6,1,7.5810547,53,0,10,13,0
2,6,1,7.5810547,31,1,1,12,0
2,6,1,7.5810547,25,0,6,15,0
2,7,1,5.7519531,32,1,7,15,0
2,10,1,5.7519531,26,1,10,12,0
2,5,1,5.7519531,25,0,7,13,0
3,9,1,2.6152344,33,0,8,13,0
4,10,1,8.6943359,43,1,6,8,0
3,10,1,8.6943359,39,1,8,15,0
4,14,1,8.3525391,38,1,10,15,0
3,11,1,8.3525391,47,0,10,15,0
4,10,1,8.3525391,69,1,9,7,0
2,4,1,8.3525391,29,1,2,15,0
4,12,1,8.3525391,45,0,8,16,0
3,7,1,5.1669922,53,1,10,15,0
3,5,1,5.1669922,30,0,6,17,0
4,9,1,5.1669922,38,0,7,9,0
2,5,1,5.1669922,29,0,7,8,0
3,4,1,5.1669922,48,0,10,15,0
4,8,1,8.8388672,45,0,8,8,0
3,11,1,8.8388672,65,0,10,15,0
3,8,1,8.8388672,37,0,10,16,0
2,6,1,16.955078,49,0,7,6,0
3,9,1,16.955078,60,1,5,8,0
2,4,1,16.955078,31,0,7,11,0
3,9,1,16.955078,62,1,9,15,0
3,5,1,16.955078,33,1,10,15,0
3,11,1,16.955078,23,1,10,15,0
2,4,1,16.955078,37,0,10,15,0
3,7,1,16.955078,25,1,3,15,0
3,9,1,16.955078,31,1,2,11,0
2,10,1,16.955078,32,1,3,15,0
2,4,1,16.955078,74,0,8,15,0
3,7,1,16.955078,23,1,8,14,0
4,14,1,16.955078,51,1,8,13,0
3,5,1,16.955078,41,1,8,15,0
3,7,1,16.955078,34,1,10,15,0
3,11,1,16.955078,65,1,8,13,0
2,8,1,16.955078,26,1,9,15,0
3,9,1,16.955078,34,1,8,15,0
3,9,1,16.955078,39,1,8,15,0
3,10,1,16.955078,84,0,7,13,0
3,8,1,16.955078,31,1,10,15,0
1,6,1,16.955078,29,0,9,12,0
3,13,1,16.955078,62,0,6,8,0
3,7,1,16.955078,58,1,10,15,0
2,6,1,16.955078,25,0,6,14,0
3,15,1,16.955078,61,1,5,15,0
4,14,1,16.955078,22,0,3,13,0
3,12,1,16.955078,64,0,7,13,0
3,7,1,16.955078,50,0,4,11,0
3,7,1,16.955078,39,0,6,13,0
3,5,1,16.955078,29,1,3,12,0
2,4,1,16.955078,29,1,10,15,0
4,10,1,16.955078,42,1,10,15,0
2,8,1,16.955078,40,0,1,8,0
4,11,1,16.955078,60,1,9,15,0
4,7,1,16.955078,61,0,2,13,0
3,5,1,16.955078,35,0,6,17,0
3,6,1,16.955078,47,1,6,13,0
2,9,1,16.955078,39,0,5,8,0
4,11,1,24.155273,45,0,3,8,0
3,8,1,24.155273,33,1,10,15,0
2,5,1,1.7636719,59,1,9,8,0
2,4,1,1.7636719,58,0,5,13,0
4,15,1,1.7636719,58,1,10,15,0
3,8,1,1.7636719,39,0,2,8,0
3,7,1,1.7636719,53,0,2,8,0
3,8,1,21.467773,61,0,1,8,0
4,11,1,5.921875,20,1,9,13,0
4,12,1,2.6425781,44,1,10,8,0
4,11,1,35.991211,41,1,7,13,0
3,9,1,35.991211,76,1,10,15,0
3,13,1,2.6630859,42,0,9,11,0
3,8,1,4.2861328,49,1,8,15,0
2,4,1,2.6630859,36,0,1,15,0
3,8,1,24.518555,40,1,8,15,0
4,14,1,6.109375,60,1,10,15,0
2,5,1,6.109375,28,1,4,13,0
3,9,1,11.514648,47,1,7,15,0
3,7,1,11.514648,60,1,10,16,0
3,10,1,7.171875,40,1,9,15,0
3,8,1,7.2460938,37,0,2,15,0
4,11,1,7.2460938,22,1,2,15,0
3,10,1,9.2490234,38,1,4,8,0
1,4,1,9.2490234,22,1,1,15,0
2,6,1,9.2490234,45,1,2,13,0
2,7,1,,33,1,9,17,0
3,7,1,3.7724609,24,1,8,15,0
2,5,1,3.7724609,36,1,10,15,0
3,9,1,3.7724609,56,1,6,8,0
3,7,1,3.7724609,62,1,10,15,0
1,7,1,2.9462891,40,1,10,7,0
2,9,1,2.9462891,21,0,2,10,0
4,11,1,2.9462891,59,0,1,11,0
4,10,0,2.9462891,40,0,2,12,0
3,8,1,2.9462891,24,1,2,14,0
1,5,1,2.9462891,38,1,9,6,0
4,12,1,2.9462891,54,1,6,7,0
2,11,1,2.9462891,23,0,2,13,0
3,11,1,2.9462891,38,0,3,4,0
4,11,1,2.9462891,55,1,6,15,0
4,12,1,2.9462891,21,0,2,14,0
4,9,1,2.9462891,40,0,1,10,0
3,8,1,2.9462891,60,1,6,17,0
4,11,1,2.9462891,19,0,3,13,0
4,11,0,14.510742,71,1,4,1,1
4,11,1,14.510742,25,0,2,13,1
4,11,1,14.510742,47,0,1,1,1
2,10,0,14.510742,79,0,1,3,1
4,15,0,14.510742,45,0,1,7,1
2,9,1,14.510742,28,1,3,9,1
3,10,1,14.510742,35,0,1,13,1
4,11,1,14.510742,22,1,2,13,1
4,12,1,14.510742,28,0,1,14,1
4,13,1,14.510742,64,0,5,17,1
4,13,1,14.510742,27,0,6,17,1
2,9,1,14.510742,22,0,1,13,1
3,9,1,14.510742,26,1,3,13,1
4,11,1,14.510742,57,1,1,6,1
2,11,0,14.510742,43,0,1,6,1
3,11,1,14.510742,24,0,3,13,1
2,9,1,14.510742,37,0,5,6,1
2,10,1,14.510742,22,0,3,13,1
4,14,0,14.510742,21,0,1,10,1
3,14,1,28.821289,43,1,2,12,0
3,12,1,28.821289,18,1,2,13,0
4,10,1,28.821289,18,0,2,12,0
2,8,0,28.821289,40,0,1,6,0
3,11,0,28.821289,67,0,1,5,0
1,9,1,28.821289,40,0,4,1,0
4,11,0,28.821289,62,0,4,15,0
4,12,1,28.821289,18,0,7,13,0
2,10,1,28.821289,51,0,1,4,0
4,12,0,28.821289,57,0,3,6,0
4,11,0,28.821289,38,0,2,8,0
2,12,1,28.821289,57,0,1,12,0
2,9,1,28.821289,45,1,1,13,0
3,14,1,28.821289,32,1,8,15,0
2,11,0,28.821289,51,1,4,7,0
3,8,1,28.821289,25,0,5,6,0
1,6,1,28.821289,19,0,2,13,0
4,11,1,28.821289,28,1,4,13,0
3,9,0,28.821289,26,0,1,12,0
2,7,1,14.569336,52,1,3,15,1
4,12,1,14.569336,23,1,8,15,1
3,14,1,14.569336,27,1,6,15,1
1,4,1,14.569336,27,0,5,7,1
2,8,1,14.569336,62,0,7,7,1
4,15,1,14.569336,20,0,4,14,1
2,9,1,14.569336,62,0,4,5,0
2,8,1,14.569336,25,0,4,14,1
1,7,1,14.569336,29,0,1,13,1
3,8,1,14.569336,45,0,3,1,1
2,8,1,14.569336,23,0,4,14,1
1,7,1,14.569336,43,0,3,1,1
2,8,1,14.569336,30,0,3,1,1
2,7,1,14.569336,42,0,4,13,1
4,18,1,14.569336,53,1,6,15,1
4,9,1,14.569336,42,1,10,13,1
2,6,1,14.569336,27,0,3,14,1
2,4,1,14.569336,23,1,2,15,1
4,13,1,14.569336,21,0,7,12,1
2,8,0,14.569336,64,0,5,1,1
3,8,0,14.569336,62,1,9,13,1
3,10,1,14.569336,27,0,9,15,1
1,5,1,14.569336,23,1,2,12,1
4,11,1,14.569336,49,0,3,15,1
3,11,0,14.569336,62,0,9,1,1
3,10,0,14.569336,68,0,6,5,1
3,11,0,14.569336,60,0,6,7,1
3,13,1,14.569336,20,1,1,13,1
2,7,1,14.569336,54,1,3,13,1
2,7,1,14.569336,42,1,4,2,1
2,7,1,14.569336,23,0,5,14,1
4,14,1,14.569336,27,0,1,9,1
3,10,1,14.569336,19,0,4,7,1
4,11,1,14.569336,41,0,5,15,1
2,12,1,9.7714844,29,0,2,9,0
2,6,1,9.7714844,26,1,1,13,0
2,9,1,9.7714844,33,0,1,6,0
2,8,1,9.7714844,37,0,2,13,0
4,7,1,9.7714844,66,1,3,17,0
2,12,1,9.7714844,19,0,2,10,0
2,9,1,9.7714844,39,0,1,6,0
3,10,1,9.7714844,24,0,3,13,0
2,10,0,9.7714844,38,0,1,2,0
2,9,1,9.7714844,47,0,1,9,0
2,9,1,9.7714844,32,1,2,12,0
4,12,1,9.7714844,18,0,1,13,0
4,11,1,9.7714844,36,0,1,13,0
4,12,1,9.7714844,35,0,1,7,0
3,10,1,9.7714844,25,0,2,14,1
2,10,1,9.7714844,44,0,2,6,0
3,11,1,9.7714844,30,1,2,8,0
4,13,1,9.7714844,29,0,1,12,0
2,8,0,28.821289,76,0,2,11,0
4,11,1,28.821289,30,0,5,13,0
2,12,1,28.821289,24,0,3,14,0
4,12,1,28.821289,20,0,1,14,0
3,9,1,28.821289,29,0,5,15,0
4,12,0,28.821289,36,0,1,13,0
2,8,1,28.821289,44,1,4,8,0
3,9,1,28.821289,31,1,1,7,0
4,13,1,28.821289,30,0,3,8,0
4,13,1,28.821289,21,0,1,13,0
4,12,1,28.821289,22,0,9,14,0
4,13,1,28.821289,26,0,1,8,0
4,9,0,28.821289,50,0,1,5,0
2,5,0,28.821289,63,0,1,10,0
3,9,1,28.821289,70,0,1,12,0
2,5,1,28.821289,27,0,2,13,0
1,8,1,28.821289,20,0,3,15,0
3,13,1,28.821289,22,0,1,13,0
3,12,1,28.821289,21,0,9,14,0
4,10,1,28.821289,20,1,6,14,0
4,10,1,28.821289,35,0,2,13,0
4,12,1,28.821289,21,0,3,13,0
2,6,1,28.821289,40,0,1,15,0
2,9,1,28.821289,39,0,1,9,0
3,10,1,28.821289,22,0,5,16,0
3,9,0,28.821289,57,0,1,4,0
2,6,0,28.821289,59,0,4,5,0
3,10,1,28.821289,30,0,2,12,0
2,8,1,28.821289,34,0,1,13,0
4,13,0,28.821289,64,0,2,7,0
4,11,1,28.821289,24,0,1,11,0
3,11,0,28.821289,53,0,3,8,0
3,9,0,28.821289,59,0,1,1,0
4,13,1,28.821289,35,0,1,13,0
3,10,0,28.821289,49,1,1,6,0
4,11,1,15.464844,33,0,3,13,1
4,12,1,15.464844,50,0,2,16,1
3,7,1,15.464844,58,0,3,15,1
4,7,0,15.464844,85,0,2,2,1
3,12,1,15.464844,25,0,1,7,1
3,8,1,15.464844,30,0,4,15,1
3,10,1,15.464844,39,0,8,15,1
3,13,0,15.464844,59,0,4,1,1
2,10,1,15.464844,21,1,2,14,1
2,9,1,15.464844,20,0,8,13,1
4,12,1,15.464844,30,0,3,14,1
2,9,0,15.464844,51,0,3,6,1
3,11,0,15.464844,31,0,1,13,1
2,8,1,15.464844,55,0,3,7,1
3,10,1,15.464844,54,0,1,6,1
2,6,1,15.464844,62,1,8,9,1
4,12,1,15.464844,23,0,3,14,1
2,8,1,15.464844,39,0,3,17,1
4,11,1,15.464844,24,0,4,13,1
4,10,1,15.464844,23,0,1,14,1
3,5,1,15.464844,46,0,5,6,1
2,10,0,15.464844,60,0,3,1,1
2,11,1,15.464844,19,0,2,8,1
4,13,1,15.464844,18,0,3,13,1
3,10,1,15.464844,42,1,6,17,1
3,11,1,15.464844,29,1,6,14,1
3,10,1,15.464844,20,0,4,13,1
3,8,0,15.464844,71,1,2,12,1
3,9,1,15.464844,26,0,3,13,1
2,9,1,15.464844,22,0,2,7,1
2,8,1,15.464844,45,0,1,5,1
2,7,1,15.464844,26,1,8,17,1
4,7,1,15.464844,26,0,10,15,1
4,12,1,15.464844,25,0,4,13,1
2,8,1,15.464844,60,0,1,5,1
4,12,1,15.464844,30,1,3,13,1
2,5,1,15.464844,60,0,1,13,1
3,9,1,15.464844,25,1,9,15,1
3,6,1,15.464844,25,0,2,6,1
1,7,1,15.464844,61,0,2,7,1
4,11,1,15.464844,40,0,5,10,1
3,12,1,15.464844,49,1,1,6,1
2,12,1,15.464844,27,0,3,14,1
2,10,1,15.464844,38,0,2,17,1
4,11,1,15.464844,34,1,7,17,1
1,4,0,15.464844,61,0,1,6,1
2,8,1,15.464844,22,1,3,13,1
2,9,0,15.464844,52,0,1,11,1
4,11,1,15.464844,23,0,2,11,1
2,7,1,15.464844,57,0,3,17,1
3,11,1,15.464844,29,0,2,13,1
2,13,1,15.464844,23,0,2,13,1
4,11,1,15.464844,25,0,2,13,1
3,6,0,15.464844,56,1,1,5,1
2,8,1,15.464844,36,0,1,13,1
4,12,1,15.464844,19,0,3,13,1
2,8,1,15.464844,35,0,2,4,1
2,10,1,15.464844,45,0,1,6,1
4,12,1,15.464844,18,0,4,13,1
3,9,1,15.464844,47,0,2,7,1
3,12,1,15.464844,32,0,5,17,1
3,11,1,15.464844,58,1,8,15,1
3,10,1,15.464844,35,0,2,15,1
2,5,0,15.464844,67,0,3,9,1
2,8,1,15.464844,29,0,1,13,1
2,10,1,15.464844,35,0,2,13,1
3,10,1,15.464844,21,1,10,14,1
2,6,1,15.464844,52,0,5,8,1
2,8,1,15.464844,30,0,7,13,1
3,7,1,15.464844,48,0,5,5,1
4,14,1,15.464844,30,1,5,16,1
3,10,1,15.464844,62,0,4,17,1
3,12,1,15.464844,28,0,4,12,1
3,9,1,15.464844,22,0,1,14,1
2,8,1,15.464844,70,0,4,5,1
2,8,1,15.464844,48,0,6,13,1
2,11,1,4.96875,40,0,1,4,0
4,14,1,4.96875,32,0,1,5,0
2,10,1,4.96875,26,0,3,1,0
2,5,1,4.96875,48,0,2,12,0
4,12,0,4.96875,39,0,2,1,0
2,4,1,4.96875,33,0,1,5,0
2,9,1,4.96875,34,0,2,11,0
2,11,1,4.96875,18,0,6,12,0
2,4,1,4.96875,27,0,2,9,0
3,7,0,4.96875,64,0,1,5,0
2,9,1,4.96875,24,0,3,7,0
2,4,0,4.96875,67,0,2,7,0
3,10,1,4.96875,21,0,2,13,0
3,10,1,4.96875,45,0,4,9,0
4,12,1,4.96875,47,0,2,12,0
2,8,0,4.96875,37,0,3,1,0
3,10,0,4.96875,53,0,1,1,0
4,16,1,28.821289,28,0,3,13,0
2,4,1,28.821289,36,1,2,17,0
3,12,1,28.821289,39,0,2,9,0
4,13,1,28.821289,47,0,1,7,0
4,10,1,28.821289,46,0,1,7,0
4,12,1,28.821289,46,1,6,15,0
1,7,0,28.821289,54,0,1,6,0
4,12,1,28.821289,21,0,6,10,0
3,8,0,28.821289,84,0,2,1,0
3,9,1,12.296875,18,0,6,13,0
4,11,1,12.296875,18,1,8,13,0
2,9,1,12.296875,36,1,4,14,0
3,13,1,12.296875,54,1,3,17,0
2,10,1,12.296875,37,0,5,6,0
4,6,1,12.296875,27,0,1,8,0
3,12,0,12.296875,23,0,1,4,0
4,11,1,12.296875,49,1,1,17,0
1,9,1,12.296875,21,0,3,8,0
3,14,1,12.296875,32,1,8,15,0
2,9,0,12.296875,42,0,1,2,0
2,7,1,15.387695,51,0,4,15,1
2,9,1,15.387695,32,0,1,13,1
2,6,0,15.387695,44,1,3,7,1
4,13,1,15.387695,18,0,2,12,1
2,10,0,15.387695,37,0,1,1,1
3,10,1,15.387695,31,0,5,13,1
2,9,1,15.387695,34,1,6,15,1
4,12,1,15.387695,26,1,2,7,1
3,8,0,15.387695,58,0,1,6,1
4,11,1,15.387695,21,0,2,13,1
2,9,0,15.387695,58,1,9,10,1
3,9,0,15.387695,46,0,2,6,1
2,8,0,15.387695,41,0,1,1,1
4,11,1,15.387695,22,0,3,12,1
3,10,1,16.603516,30,1,1,13,1
3,10,1,16.603516,27,0,1,7,1
4,10,1,16.603516,59,1,4,13,1
3,10,1,16.603516,18,0,4,6,1
3,13,1,16.603516,18,1,5,12,1
2,11,1,16.603516,30,0,3,1,1
4,9,1,16.603516,22,0,3,13,1
3,10,1,16.603516,30,1,1,13,1
2,7,1,16.603516,26,1,5,15,1
3,11,1,16.603516,44,1,1,4,1
4,8,1,16.603516,30,0,5,6,1
3,10,1,16.603516,29,0,4,15,1
3,9,1,16.603516,20,0,3,12,1
3,9,1,16.603516,19,0,6,14,1
3,9,1,16.603516,35,0,1,1,1
2,10,0,16.603516,43,0,6,8,1
1,7,0,16.603516,60,0,1,1,1
4,11,1,16.603516,70,0,3,15,1
2,5,0,16.603516,60,0,1,7,1
2,8,0,28.821289,20,0,2,8,0
2,11,1,28.821289,36,1,3,14,0
3,13,1,28.821289,23,0,3,13,0
2,8,1,28.821289,42,0,1,15,0
4,10,1,28.821289,30,0,5,15,0
2,5,1,28.821289,42,0,3,5,0
2,9,1,28.821289,52,0,1,9,0
3,13,1,28.821289,20,0,1,9,0
3,14,1,28.821289,39,0,4,16,0
3,8,0,28.821289,26,0,2,13,0
2,9,1,28.821289,35,0,3,15,0
2,8,0,28.821289,42,0,2,6,0
2,8,1,28.821289,26,1,2,13,0
2,10,1,28.821289,36,0,3,9,0
3,10,0,28.821289,69,0,3,5,0
4,14,0,28.821289,87,0,2,7,0
4,12,1,25.654297,29,0,7,13,0
3,12,1,25.654297,19,0,3,13,0
1,3,0,25.654297,26,0,1,7,0
3,10,1,25.654297,46,0,3,7,0
1,3,1,25.654297,52,0,4,8,0
3,11,1,25.654297,39,1,5,17,0
2,8,1,25.654297,57,1,6,7,0
2,10,1,25.654297,46,0,2,13,0
4,11,1,25.654297,26,0,2,17,0
3,9,1,25.654297,25,0,2,15,0
4,12,1,25.654297,20,0,1,13,0
2,10,1,25.654297,32,1,5,13,0
3,11,1,25.654297,21,0,2,13,0
4,11,0,25.654297,70,0,5,7,0
2,3,1,25.654297,32,0,4,14,0
4,14,1,25.654297,36,0,5,13,0
2,9,0,25.654297,51,0,1,5,0
3,9,1,25.654297,22,0,8,14,0
2,5,0,10.665039,60,1,1,10,0
2,5,1,10.665039,45,1,1,4,0
4,11,1,10.665039,27,0,1,13,0
4,11,1,10.665039,18,0,1,8,0
1,9,0,10.665039,75,0,5,11,0
2,10,1,10.665039,22,0,5,17,0
4,11,1,10.665039,28,0,5,17,0
4,12,1,10.665039,31,0,2,17,0
3,12,1,10.665039,43,0,2,13,0
4,12,1,10.665039,36,0,1,13,0
4,11,1,10.665039,19,1,2,13,0
2,9,0,10.665039,41,0,3,4,0
3,14,1,10.665039,54,0,1,6,0
4,14,0,10.665039,42,1,4,4,0
3,11,0,10.665039,47,0,1,7,0
2,10,1,10.665039,40,0,1,13,0
4,10,1,15.004883,26,0,6,16,1
1,8,1,15.004883,44,0,5,6,1
4,13,1,15.004883,31,0,1,13,1
4,8,1,15.004883,36,1,1,14,1
4,11,1,15.004883,33,0,6,13,1
3,5,0,15.004883,23,0,1,7,1
2,10,1,15.004883,20,0,2,13,1
3,14,1,15.004883,26,0,1,13,1
2,9,1,15.004883,18,0,8,13,1
3,10,1,15.004883,29,0,1,13,1
3,13,1,15.004883,22,1,3,14,1
3,11,0,15.004883,50,0,1,13,1
1,7,1,15.004883,19,0,6,13,1
2,6,1,15.004883,57,1,2,6,1
3,9,1,15.004883,53,0,5,14,1
2,8,1,15.004883,27,0,3,13,1
4,11,0,15.004883,38,0,1,1,1
4,12,1,15.004883,23,0,2,13,1
4,10,1,15.004883,32,1,7,14,1
2,6,1,15.004883,25,1,5,13,1
4,10,1,15.004883,53,0,3,13,1
3,12,0,15.004883,73,0,3,14,1
3,11,1,15.004883,23,0,4,15,1
4,9,1,15.004883,24,0,2,14,1
3,10,1,15.004883,21,0,2,14,1
1,6,0,15.004883,61,0,1,1,1
2,10,1,15.004883,47,0,4,13,1
4,14,1,15.004883,26,1,8,14,1
4,13,1,15.004883,30,1,2,13,1
3,10,0,15.004883,41,0,5,13,1
3,10,1,15.004883,34,0,2,7,1
3,11,1,15.004883,19,0,2,13,1
4,14,1,15.004883,43,0,6,13,1
4,11,1,15.004883,65,0,6,4,1
2,8,0,15.004883,63,0,4,7,1
3,8,0,15.004883,24,0,2,7,1
3,10,1,15.004883,40,0,3,13,1
3,11,1,15.004883,20,0,1,13,1
3,12,1,15.004883,26,1,5,13,1
3,12,1,15.004883,19,0,2,13,1
4,12,1,15.004883,26,0,2,17,1
3,10,0,15.004883,31,0,3,13,1
4,12,1,15.004883,45,0,1,7,1
4,10,1,15.004883,22,1,4,13,1
1,7,1,15.004883,27,0,2,13,1
3,13,1,15.004883,32,0,3,13,1
2,8,1,15.004883,60,1,8,7,1
3,6,0,15.004883,43,0,1,1,1
2,11,1,15.004883,19,1,8,13,1
2,8,0,15.004883,62,0,1,6,1
4,12,1,15.004883,23,0,2,13,1
3,9,1,15.004883,25,0,1,14,1
2,9,1,15.004883,44,0,1,7,1
3,8,1,15.004883,29,0,4,13,1
2,8,1,15.004883,43,0,4,6,1
4,11,1,15.004883,18,1,2,13,1
1,8,0,15.004883,49,0,2,6,1
2,8,1,15.004883,43,1,7,17,1
3,9,1,15.004883,26,0,10,13,1
1,7,1,15.004883,40,0,1,7,1
3,12,1,15.004883,32,0,2,16,1
2,5,1,15.004883,50,0,2,6,1
3,11,1,15.004883,33,0,3,7,1
3,6,1,15.004883,18,0,6,13,1
2,8,1,15.004883,28,0,1,13,1
3,11,1,15.004883,26,1,3,13,1
3,9,1,15.004883,28,0,1,13,1
1,5,1,15.004883,35,0,3,15,1
2,9,1,15.004883,21,0,2,16,1
3,12,1,15.004883,26,1,2,15,1
3,12,1,15.004883,35,0,1,16,1
2,7,1,15.004883,30,0,3,13,1
4,7,0,15.004883,63,1,6,4,1
2,8,0,15.004883,51,0,2,1,1
2,12,0,15.004883,52,0,7,1,1
4,11,1,15.004883,18,0,2,13,1
2,6,1,15.004883,42,0,2,16,1
3,11,1,15.004883,50,0,3,13,1
3,11,0,15.004883,61,0,4,7,1
3,7,1,15.004883,30,0,6,17,1
1,4,1,15.004883,45,0,1,5,1
4,14,0,15.004883,66,0,4,1,1
2,10,0,15.004883,40,0,1,17,1
2,8,1,15.004883,43,0,5,17,1
3,9,1,15.004883,43,0,2,7,1
3,11,0,15.004883,71,0,1,2,1
2,11,1,15.004883,32,0,1,13,1
1,9,1,15.004883,42,0,4,12,1
4,12,1,15.004883,27,0,3,16,1
1,10,0,10.665039,73,0,1,1,0
3,11,1,10.665039,55,1,8,17,0
3,14,1,10.665039,30,1,2,13,0
1,7,1,10.665039,26,0,1,1,0
4,14,1,10.665039,18,0,3,13,0
3,11,1,10.665039,20,0,4,7,0
3,7,0,10.665039,52,1,1,16,0
4,11,1,10.665039,28,0,3,17,0
1,9,1,10.665039,19,0,1,13,0
2,10,1,10.665039,26,0,1,12,0
3,9,1,10.665039,19,0,9,7,0
3,9,0,10.665039,60,0,2,13,0
2,10,1,10.665039,27,1,2,7,0
4,12,1,10.665039,50,0,10,17,0
4,9,1,10.665039,38,0,1,13,0
1,7,0,10.665039,82,0,1,4,0
3,11,1,10.665039,18,0,1,12,0
4,7,1,10.665039,28,0,3,13,0
4,13,1,15.678711,27,0,1,13,1
